Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","110.5","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","113.63","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","309.9","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","290.6","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","275.3","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","287.4","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","433.8","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","474.1","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","485.1","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","479","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","517.4","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","523","","Official data"
"PP","Producer Prices","155","Vanuatu","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","496.5","","Official data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","57.37","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","57.37","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","57.37","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","57.37","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","155","Vanuatu","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","76.02","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1991","1991","7021","Annual value","USD","109.6","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1992","1992","7021","Annual value","USD","83.2","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1993","1993","7021","Annual value","USD","88.5","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1994","1994","7021","Annual value","USD","95.1","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","122.6","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","94.7","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","126.4","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","138.4","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","153.5","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","148.2","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","176.7","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","113.5","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","119","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","137.6","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","146.2","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","215.9","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","269.7","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","473.3","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","661.4","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","863.7","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","603.8","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","664.4","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","747.4","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","1220","","Official data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1992","1992","7021","Annual value","","0.06","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","0.21","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","0.39","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","0.61","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","0.91","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","1.26","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","1.29","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","1.88","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","2.56","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","3","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","4.55","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","5.69","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","9.98","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","13.95","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","21.91","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","25.44","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","28","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","44.4","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","344.5","Fc","Calculated data"
"PP","Producer Prices","236","Venezuela (Bolivarian Republic of)","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","2132.41","Fc","Calculated data"
